141.140461072629,36.0518819509931,20.82139,18.62327,17.51084,17.0759,16.66493,0.1380968,1274,52995,1
139.822341983782,14.1039516492176,19.10959,17.78919,17.23346,16.82678,16.6272,0.0784722,2440,53818,1
6.47474707103676,-2.82557523384296,22.57373,22.6799,21.81965,20.98735,21.36314,0.7045673,9347,58042,1
30.9223903826222,-1.12646187995435,19.75511,19.16241,18.83694,18.7314,18.46487,0.01896694,1074,52937,1
240.563174215436,54.2469831698158,19.32352,17.48922,16.66695,16.24945,15.97527,0.0643834,619,52056,1
10.2722697190209,-3.09201859273253,23.26688,20.14104,18.59373,18.01142,17.64435,0.2996624,4369,55827,1
204.470713668486,55.7773830387903,24.29387,23.03527,20.41255,19.10959,18.74072,0.6048722,6827,56428,1
152.177448967575,26.3520084703098,22.52353,21.8446,20.19383,19.39612,19.18766,0.4672229,6470,56334,1
339.693992316421,0.00356579890203184,22.77383,22.43983,21.8084,21.3352,21.53405,0.8164554,9197,57680,1
332.081503267569,20.5778214477577,26.7399,23.64265,21.79944,20.52076,19.5166,0.7998548,7575,56947,1
145.125049905456,15.3290336175421,24.25297,22.62975,20.80111,19.78177,19.28513,0.582527,5315,55978,1
216.057852976446,53.1556357539279,22.90641,22.9232,22.02177,21.33549,20.552,0.7696075,6931,56388,1
330.915355778719,-1.46138057326499,22.45883,22.01875,20.29863,19.46976,19.10413,0.4106795,4377,55828,1
251.797425768808,31.6515049537013,23.27965,22.24584,20.97366,20.03472,19.59585,0.6449646,5194,56062,1
359.515965633017,-0.828016166934988,22.68435,22.57845,21.65387,20.70178,20.95695,0.7678261,9208,57688,1
142.319741683613,15.5495709670962,25.56651,22.22851,20.28292,19.36681,18.96938,0.468416,5310,55983,1
200.972752122589,-0.133092732272225,24.83385,22.07014,20.49701,19.61489,19.1642,0.5181798,4050,55599,1
38.9289783877899,3.24548167245976,23.66115,21.94237,20.22026,19.42031,19.02208,0.4802212,4260,55478,1
135.802029871871,65.1852475322665,20.35211,18.84336,17.73345,17.22054,16.8721,0.1654145,1876,54464,1
126.771108972535,28.1799009715785,23.15227,22.10352,20.41476,19.12422,19.02875,0.6664774,4455,55539,1
172.089527065913,50.6641241694328,23.31577,22.22437,20.44402,19.57971,19.27189,0.5633373,6691,56413,1
114.57631408364,48.3212551997802,19.24745,17.3028,16.20496,15.6639,15.25657,0.08050085,1867,53317,1
